DominantCycle,DominantCycleAmplitude
1.02676,9.46777
1.02676,9.16703
1.02676,8.69267
1.02676,8.19052
1.02676,7.01896
0.955476,5.14302
0.955476,4.55043
1.02676,5.76161
0.955476,6.13272
0.955476,5.92221
1.02676,5.04783
1.02676,3.3337
0.88914,3.16182
0.827409,6.22689
0.88914,7.28396
0.955476,6.05577
1.02676,5.94768
1.02676,6.64059
1.02676,7.03586
0.955476,8.76974
0.955476,10.3715
0.955476,10.4701
0.955476,9.74654
0.955476,12.0144
0.955476,14.9564
0.955476,16.2844
0.955476,19.3677
0.955476,19.0905
1.02676,12.7098
1.02676,9.80086
1.02676,11.1236
1.02676,12.7263
1.02676,12.3241
1.02676,11.6118
1.02676,11.495
0.955476,11.1228
1.02676,10.9386
0.955476,11.1123
1.02676,11.1777
1.02676,11.6203
1.02676,12.0262
1.02676,12.5091
1.02676,11.8785
0.955476,11.278
1.02676,11.0377
1.02676,11.8431
1.02676,14.3371
1.02676,16.5335
1.02676,18.2855
1.02676,21.1794
1.02676,23.533
1.02676,23.8687
1.10337,23.1974
1.10337,22.728
1.10337,21.9323
1.10337,21.164
1.10337,22.3768
1.10337,24.1276
1.10337,23.1514
1.02676,21.4301
1.02676,20.662
1.02676,21.707
1.10337,22.924
1.02676,24.776
1.02676,25.9867
1.02676,25.7555
1.02676,25.621
1.02676,25.3043
0.955476,24.0384
0.955476,23.1338
0.955476,23.2404
1.02676,24.3943
1.02676,23.9182
1.02676,22.707
1.02676,20.3972
1.02676,17.3578
1.10337,16.0483
1.02676,17.1798
0.955476,20.2167
1.02676,20.4595
1.02676,18.3136
1.10337,17.3255
1.10337,16.8575
1.10337,15.9328
1.10337,16.1935
1.10337,17.849
1.10337,18.422
1.18569,16.6503
1.18569,14.0784
1.10337,12.4236
1.10337,12.4162
1.02676,12.2273
1.10337,11.358
1.10337,9.67595
1.10337,8.74071
1.10337,9.91903
1.10337,11.278
1.02676,11.7103
1.02676,11.1725
1.02676,10.8849
1.02676,10.4365
1.02676,9.3391
1.02676,8.33186
1.02676,8.49549
1.02676,9.14931
1.02676,9.20488
1.10337,8.89413
1.02676,8.65697
1.02676,9.0618
1.02676,10.0465
1.02676,11.3733
1.02676,11.7722
1.02676,10.111
1.10337,8.0734
1.10337,7.84023
1.10337,8.56444
1.02676,10.3702
1.02676,12.1104
1.02676,11.9804
1.02676,11.8419
1.02676,11.9418
1.02676,11.6667
1.02676,11.0159
1.02676,10.5589
1.02676,10.3665
1.02676,9.67724
1.02676,9.64466
1.02676,9.91063
1.02676,9.62988
1.02676,9.18807
1.02676,8.7632
1.02676,8.73091
1.02676,9.10599
1.02676,9.93846
1.02676,11.8479
1.02676,12.2967
1.02676,10.112
1.02676,8.21614
1.02676,7.20817
1.02676,6.85687
1.02676,8.13765
0.955476,9.98002
0.955476,12.0577
1.02676,11.2578
1.10337,10.5806
1.10337,11.9711
1.10337,13.2349
1.18569,13.3733
1.18569,13.0337
1.18569,12.0962
1.10337,10.7246
1.10337,10.3961
1.10337,11.2293
1.10337,11.3144
1.10337,9.95121
1.02676,7.32655
0.88914,5.9622
0.88914,7.34212
0.955476,7.85659
1.02676,6.55128
1.10337,5.39323
1.10337,6.29807
1.02676,8.3245
0.955476,9.90145
0.955476,8.7195
1.02676,7.77433
1.02676,8.99793
1.02676,10.9037
1.02676,11.6905
0.955476,11.468
1.02676,10.1445
1.02676,9.73454
1.02676,11.1864
1.02676,11.7605
1.02676,10.638
1.02676,10.2114
1.02676,11.0089
1.02676,11.1811
1.02676,10.0236
1.02676,9.64665
1.02676,10.6164
1.10337,10.3916
1.10337,9.3696
1.10337,8.87479
1.10337,8.88152
1.02676,8.92441
1.02676,9.74556
1.02676,10.4403
1.10337,10.8631
1.02676,10.13
1.02676,9.3234
1.02676,8.89405
1.02676,8.70409
1.02676,7.71286
1.02676,6.74956
1.02676,6.60847
0.88914,7.16725
0.88914,8.42988
0.955476,8.44376
0.955476,7.23515
1.02676,6.30427
0.955476,7.22206
0.955476,9.02281
1.02676,9.76638
0.955476,8.77433
0.955476,8.02331
0.955476,7.50888
0.955476,6.90749
1.02676,7.0827
0.955476,8.99953
0.955476,9.08327
1.02676,6.86812
1.02676,5.71753
1.02676,6.77942
1.02676,8.12282
1.02676,8.56483
1.02676,8.70693
1.02676,7.91299
0.955476,6.45067
0.955476,6.78558
0.955476,7.06023
0.955476,6.15616
0.666761,7.41167
0.666761,5.62326
1.02676,6.4901
1.02676,7.89697
0.955476,7.81469
0.88914,6.77461
1.02676,4.99664
1.10337,5.95453
1.02676,7.81357
1.02676,8.15139
1.02676,7.648
1.02676,8.54988
0.955476,9.92412
0.955476,10.412
1.02676,9.98469
1.02676,9.84516
1.02676,10.3456
1.02676,9.23698
1.02676,7.67911
1.02676,7.98156
0.955476,9.73311
0.955476,10.1933
1.02676,10.6498
0.955476,10.5744
1.02676,9.47724
1.02676,8.98876
1.10337,8.85002
1.10337,9.02639
1.02676,9.53783
1.02676,10.0531
1.02676,10.7703
1.02676,11.7336
1.02676,11.7519
1.10337,10.7974
1.10337,10.0701
1.02676,9.42004
1.02676,8.21466
1.02676,6.7949
1.10337,6.97903
1.10337,7.80906
1.10337,8.20372
1.02676,8.41012
1.02676,8.15296
1.02676,8.28909
1.02676,8.68357
1.02676,9.08502
1.02676,9.22052
1.02676,8.84864
1.02676,9.09793
1.10337,10.7494
1.02676,12.5503
1.02676,13.8375
1.02676,12.8276
1.02676,10.4847
1.02676,8.77335
1.02676,8.09721
1.10337,8.21264
1.02676,8.43399
1.02676,8.72361
1.02676,8.98339
1.02676,8.50669
1.02676,7.30264
1.02676,6.53777
0.955476,5.97597
0.955476,4.93295
0.955476,3.57164
1.02676,3.48536
0.955476,4.75416
0.955476,5.83866
0.955476,6.65132
0.955476,7.87463
0.955476,9.43823
0.955476,9.30896
0.955476,8.01835
0.955476,8.16833
0.955476,8.60583
0.88914,8.75061
0.827409,9.75596
0.88914,9.55811
0.955476,7.78383
1.02676,5.37795
1.02676,4.64315
1.02676,6.93969
1.02676,8.56104
1.02676,8.28163
1.02676,7.43957
0.955476,7.40638
0.955476,7.58523
0.955476,6.55461
0.955476,6.03208
0.955476,7.36047
0.955476,8.20325
0.955476,8.42541
0.955476,8.37355
0.955476,8.11197
0.955476,8.37636
0.955476,9.09536
0.955476,11.1709
0.955476,15.5236
0.955476,20.2268
0.955476,21.0727
0.955476,18.1318
0.955476,14.02
0.955476,11.6533
0.955476,12.539
0.955476,14.48
0.955476,12.7537
1.02676,9.54283
0.955476,6.54244
0.955476,4.73656
0.955476,3.57991
0.955476,3.77111
0.88914,6.92081
0.88914,9.80394
0.955476,8.73126
1.02676,6.35229
1.36921,3.83521
0.955476,3.15911
0.955476,3.98572
0.955476,3.97734
0.955476,4.12283
0.716506,4.93993
0.620469,3.62938
0.620469,3.62485
0.955476,6.45589
0.955476,11.0589
0.955476,10.8737
0.955476,8.39209
0.955476,9.47749
0.955476,12.7813
0.955476,14.5894
0.955476,14.8854
1.02676,12.669
1.02676,11.8106
0.955476,12.7858
0.955476,14.7202
0.955476,17.3358
1.02676,18.7153
1.02676,20.5469
1.02676,20.2607
1.10337,17.9157
1.10337,17.1438
1.10337,19.4144
1.10337,21.9082
1.10337,22.829
1.10337,22.406
1.10337,21.0315
1.10337,19.8175
1.10337,19.8084
1.10337,20.0595
1.10337,17.2929
1.18569,13.6313
1.18569,10.9766
1.10337,10.804
1.10337,11.2454
1.10337,12.552
1.10337,13.7598
1.10337,13.4075
1.10337,11.7912
1.10337,10.0527
1.10337,8.95598
1.10337,8.39795
1.10337,8.41438
1.10337,8.94256
1.10337,9.39153
1.10337,9.48407
1.10337,9.17703
1.10337,9.35629
1.10337,10.3471
1.18569,10.9125
1.18569,11.0349
1.10337,10.6522
1.10337,10.2672
1.02676,10.511
1.02676,11.1415
1.10337,10.9874
1.10337,11.3565
1.02676,11.1906
1.02676,10.3168
1.10337,10.7969
1.10337,13.3884
1.10337,14.2721
1.10337,13.0729
1.10337,11.7158
1.10337,11.1901
1.10337,11.1704
1.10337,11.5077
1.10337,12.0811
1.10337,12.3191
1.10337,11.7862
1.10337,11.6483
1.10337,12.5476
1.10337,13.2431
1.10337,13.0821
1.10337,13.1872
1.10337,14.3888
1.02676,15.7478
1.02676,14.9015
1.10337,12.0478
1.10337,10.5066
1.02676,10.4039
1.02676,10.1691
1.02676,9.6282
1.02676,9.63614
1.02676,11.0693
1.02676,13.1718
1.10337,15.534
1.10337,17.7507
1.10337,18.5361
1.10337,16.4651
1.10337,12.9992
1.02676,11.2452
1.02676,11.7389
1.02676,12.776
1.02676,12.6515
0.955476,10.951
0.955476,10.0609
0.955476,10.9059
0.955476,11.3897
1.02676,9.93008
1.02676,8.63082
1.02676,5.98778
0.955476,3.3277
0.955476,2.3853
1.02676,2.58127
1.02676,2.9882
1.02676,2.32843
1.18569,1.49142
1.18569,1.75932
1.02676,3.72558
0.955476,5.54739
0.955476,4.93354
0.955476,5.17925
0.955476,7.9763
0.955476,10.6907
0.955476,11.1496
1.02676,8.69079
1.02676,5.94031
1.02676,3.74469
0.716506,3.12897
0.955476,2.84198
0.955476,2.77565
0.955476,2.05266
1.02676,1.43024
1.6991,1.34644
0.666761,1.965
0.666761,2.59978
0.827409,2.75328
0.827409,2.79369
0.827409,3.49389
0.827409,2.39267
1.82587,1.89995
1.82587,1.52341
0.88914,1.59194
0.88914,1.88476
0.827409,1.78881
1.02676,1.63654
0.716506,2.28487
0.827409,2.15276
0.827409,2.60697
0.769963,3.89064
0.769963,2.86914
1.47136,2.84204
1.47136,3.11925
1.36921,3.24724
0.769963,4.0857
1.02676,4.05367
1.02676,3.36113
1.02676,3.36327
1.02676,3.79931
0.955476,3.83764
0.827409,3.76188
0.827409,4.34788
0.88914,5.11498
0.88914,5.21396
0.88914,3.27954
0.955476,1.92461
0.955476,1.58323
1.96209,1.59896
2.10848,2.10556
0.88914,2.8877
1.10337,3.6547
1.02676,5.76044
0.827409,8.88473
0.827409,6.82934
0.827409,3.72311
0.955476,3.09822
1.27415,3.03263
1.27415,3.25683
1.18569,3.68289
0.88914,6.96621
0.88914,8.64303
0.88914,7.88382
0.827409,6.25598
1.36921,5.53473
1.27415,5.4503
1.02676,5.98035
0.827409,5.59236
1.02676,3.55526
1.02676,2.90928
0.827409,2.69191
0.827409,2.88373
0.827409,3.55146
0.769963,2.83331
0.716506,2.53626
1.18569,2.98919
0.769963,4.35328
0.827409,4.10665
0.827409,2.91238
0.827409,2.35141
1.47136,2.15659
0.716506,2.43746
1.18569,2.07976
1.10337,1.75419
0.827409,2.08141
1.18569,2.3933
0.88914,3.9039
0.88914,6.13846
0.827409,4.8883
0.769963,3.5435
0.620469,2.77309
0.620469,3.01218
0.666761,3.11077
0.827409,2.3753
0.955476,2.16664
0.88914,3.15713
0.769963,5.59707
0.620469,5.14131
1.6991,3.13495
1.82587,3.03063
1.6991,2.64279
1.58114,2.5782
1.47136,3.40524
1.47136,4.19797
0.620469,6.64375
0.620469,5.57552
2.10848,4.4194
1.27415,4.34089
0.88914,6.39462
0.769963,11.964
0.88914,9.8749
0.88914,10.5072
0.88914,11.2621
0.827409,8.35459
0.666761,7.61202
0.716506,10.113
0.955476,17.2809
0.955476,21.2474
0.955476,20.5587
0.955476,19.3254
0.955476,18.3653
0.955476,16.5371
1.02676,15.8747
1.02676,14.8213
1.02676,9.77426
0.666761,8.1644
0.666761,10.2684
1.6991,9.78591
1.6991,9.79532
0.955476,13.3493
1.02676,12.9597
1.02676,11.5361
1.02676,10.7952
1.02676,11.3378
1.02676,11.4734
0.955476,8.91079
1.02676,8.06372
1.02676,11.3634
1.02676,12.9056
1.10337,10.6904
1.02676,7.91158
1.02676,10.0649
1.02676,11.9288
1.10337,11.8019
1.02676,12.0513
0.955476,12.8935
1.02676,10.9979
1.02676,9.48862
1.10337,9.34626
1.10337,10.6655
1.10337,12.1422
1.10337,12.9248
1.10337,13.7809
1.10337,14.5284
1.10337,14.3144
1.18569,13.9651
1.10337,14.0192
1.10337,14.1533
1.02676,14.2296
1.02676,13.4992
1.10337,12.8848
1.10337,13.5903
1.10337,14.5942
1.10337,14.6925
1.10337,13.9878
1.02676,12.5174
1.02676,11.345
1.02676,11.5758
1.10337,11.2504
1.10337,10.6749
1.02676,11.0858
1.02676,12.7675
1.02676,13.3826
1.02676,13.5846
1.10337,13.6832
1.10337,13.8379
1.10337,12.588
1.02676,10.5182
1.02676,9.58996
1.02676,10.4785
1.02676,11.2543
1.02676,10.9618
1.02676,11.2471
1.02676,12.4146
1.02676,12.8362
1.10337,12.0102
1.10337,10.8761
1.02676,9.11392
0.955476,6.78872
0.955476,5.65781
1.02676,8.34408
1.02676,10.6852
1.02676,10.718
1.02676,10.944
1.02676,11.8622
1.02676,11.3539
1.02676,9.68962
0.955476,8.35984
0.955476,8.09591
1.02676,8.29385
1.02676,9.26007
1.02676,9.96959
1.02676,9.99732
1.02676,9.27612
1.02676,8.03315
1.02676,7.10829
1.02676,7.32724
1.02676,8.32556
1.02676,8.99189
1.02676,9.81625
1.02676,11.0572
1.02676,11.7481
1.02676,12.0614
1.02676,12.3048
1.02676,11.4483
1.02676,9.90757
1.02676,9.00032
1.02676,9.11247
1.02676,9.5916
1.02676,9.55765
1.02676,9.4019
1.02676,9.72866
1.02676,10.5101
1.02676,10.6031
1.02676,9.36363
1.02676,7.68744
1.02676,6.6723
1.02676,7.07305
1.02676,8.50651
1.02676,9.76431
1.02676,9.8559
1.02676,8.5769
1.02676,7.08721
1.02676,6.23673
1.02676,5.76663
0.955476,5.91768
0.955476,6.87874
1.02676,7.5807
1.10337,6.77399
1.02676,6.11769
1.02676,6.6129
1.02676,8.03622
1.02676,8.94886
1.02676,8.65462
1.02676,7.90373
1.02676,8.17659
1.02676,9.01115
0.955476,8.91643
0.955476,7.87729
1.02676,6.76678
1.02676,7.02362
1.02676,7.49591
1.02676,5.86008
0.827409,3.79697
0.827409,4.5988
1.02676,8.5817
1.02676,10.8612
1.02676,10.1168
1.02676,9.47787
1.02676,9.86108
1.02676,10.5976
1.02676,11.4844
1.02676,12.0236
1.02676,11.3575
1.02676,9.89587
1.02676,9.20641
1.02676,9.26944
1.02676,8.73789
1.02676,8.45706
1.02676,9.18187
1.02676,9.3513
0.955476,8.18634
0.955476,6.503
0.955476,5.58059
1.02676,6.25268
1.02676,7.28223
0.955476,6.83644
0.955476,5.51691
0.955476,4.92733
0.955476,5.74541
0.955476,6.46337
0.955476,6.50591
0.955476,6.73985
1.02676,6.61838
1.02676,6.22587
1.02676,5.4438
1.02676,4.74286
0.955476,5.26066
0.955476,6.04071
0.955476,6.09807
1.02676,6.15974
1.02676,6.24045
1.02676,7.10773
1.02676,7.88782
0.955476,9.04203
0.955476,8.88362
0.955476,7.20129
1.02676,6.21634
1.02676,5.83627
1.02676,6.10368
0.955476,7.32269
0.955476,9.16303
0.955476,9.56115
0.955476,8.30339
1.02676,6.34268
1.02676,6.34791
1.02676,7.6731
1.02676,8.93017
1.02676,9.35362
1.02676,9.41685
1.02676,8.98387
1.02676,7.43303
1.02676,6.18093
1.02676,5.58239
0.955476,5.49516
0.955476,5.56588
1.02676,6.68643
1.02676,8.55922
1.02676,9.51739
1.02676,9.43173
1.02676,9.4809
1.02676,9.55096
1.02676,9.51952
1.02676,9.00585
0.955476,8.2049
0.955476,7.26957
0.955476,7.4313
0.955476,7.77875
0.955476,8.64479
1.02676,9.13435
1.02676,8.85282
1.02676,8.95199
1.02676,9.31461
1.02676,9.09473
1.02676,8.0655
1.02676,7.38815
1.02676,6.96008
1.02676,6.9688
1.02676,8.19847
1.02676,9.30797
1.02676,8.75662
1.10337,5.94057
1.18569,3.09111
0.666761,5.41887
0.769963,6.67122
0.955476,6.68032
1.02676,7.05065
0.955476,5.69471
0.955476,3.41684
1.02676,2.58453
1.36921,2.74041
1.27415,2.69737
0.88914,3.89461
0.88914,6.37664
0.955476,6.08981
0.955476,6.23769
0.955476,6.98551
0.955476,6.30272
0.955476,4.76124
0.88914,4.2685
0.88914,4.8341
0.955476,5.41311
0.955476,4.88615
0.955476,4.25467
0.955476,4.51026
0.955476,4.16937
0.955476,3.64278
0.955476,4.04174
1.02676,3.80218
0.666761,3.18007
0.88914,2.02102
0.88914,2.66667
0.88914,4.45902
0.88914,3.85044
1.58114,2.95446
0.666761,3.25552
1.6991,3.02941
0.666761,4.6575
0.620469,5.26444
0.666761,6.35045
0.716506,5.80539
0.955476,4.57475
0.955476,4.95105
0.955476,7.12756
1.02676,8.23041
0.955476,8.95155
0.827409,11.7644
0.955476,9.13589
1.02676,6.01745
0.769963,6.29698
0.716506,5.94565
0.666761,7.39781
1.47136,8.29021
1.47136,9.05213
0.827409,11.4682
0.769963,11.3817
0.716506,8.86714
0.666761,5.74177
0.955476,6.50319
0.827409,6.85129
0.769963,5.02874
2.10848,4.81061
1.18569,6.90919
1.02676,9.42695
0.955476,8.99063
0.955476,7.27335
0.955476,6.76358
1.10337,7.24254
1.10337,10.4436
1.02676,10.2042
1.18569,6.30572
1.96209,4.64259
1.96209,4.56177
0.716506,4.8866
1.10337,7.94095
1.02676,10.1459
0.955476,8.79912
1.02676,7.51534
0.666761,13.2303
0.827409,11.5353
0.955476,7.98712
1.10337,7.37217
1.02676,7.42094
1.02676,10.0114
0.955476,11.3153
0.955476,10.5206
0.955476,11.0508
0.955476,10.1873
0.955476,8.82458
0.955476,9.21449
0.955476,10.6074
0.955476,10.6357
0.955476,7.12033
1.47136,6.65492
1.58114,8.52563
1.58114,9.85931
1.6991,9.23899
0.666761,11.3767
1.10337,10.25
1.10337,10.7698
0.955476,9.73645
0.88914,9.60378
0.88914,9.68726
0.955476,9.99631
0.955476,10.7912
0.955476,10.1432
0.955476,6.91224
1.47136,5.06859
1.10337,7.67402
1.10337,9.2562
0.577391,9.85104
0.620469,9.34439
0.666761,8.60396
0.955476,10.9463
1.02676,16.6014
1.02676,21.3025
1.02676,20.3802
0.955476,15.6013
1.02676,12.7797
1.02676,16.3772
1.02676,20.9543
1.02676,22.8063
1.10337,24.1285
1.10337,24.5937
1.10337,24.433
1.10337,25.5701
1.10337,26.3045
1.18569,25.2219
1.18569,24.2099
1.18569,22.0963
1.18569,19.5527
1.18569,17.603
1.10337,14.7098
1.18569,10.2215
1.18569,8.70386
1.10337,9.95199
1.10337,11.4761
1.02676,12.1434
1.02676,10.3934
1.10337,9.01471
1.10337,9.13208
1.02676,10.4413
1.02676,11.2629
1.02676,10.27
1.10337,10.5795
1.02676,11.9256
1.02676,12.763
1.02676,12.1314
1.02676,12.1707
1.02676,11.926
1.02676,11.3505
1.02676,10.2604
1.02676,8.62019
1.02676,7.71681
1.02676,7.20224
1.02676,6.53497
1.02676,6.27847
1.02676,6.54627
1.02676,7.34351
1.02676,8.47164
1.02676,8.99449
1.02676,9.54988
1.02676,10.5858
1.02676,11.1445
1.02676,10.386
1.02676,8.55615
0.955476,7.59896
0.955476,6.99893
1.10337,7.13706
1.10337,7.75916
1.02676,7.7557
1.02676,7.73182
1.02676,8.46931
0.955476,8.71119
0.955476,8.27066
0.955476,8.86608
0.955476,9.45872
1.02676,8.87302
1.02676,9.18371
1.02676,10.3926
1.02676,11.6786
0.955476,11.6847
1.02676,10.5125
1.02676,9.29527
1.02676,7.16732
1.02676,6.36747
0.955476,9.30776
0.955476,11.1006
1.02676,10.4177
1.10337,9.55074
1.10337,8.36005
1.10337,7.36659
1.10337,7.36566
1.10337,7.46275
1.10337,7.72088
1.10337,8.8619
1.10337,9.24491
1.10337,8.2283
1.10337,7.85825
1.10337,8.65141
1.10337,9.62221
1.10337,10.3815
1.10337,10.6986
1.10337,10.89
1.10337,11.3489
1.10337,11.4499
1.10337,10.944
1.02676,10.5681
1.02676,10.3598
1.10337,9.25012
1.10337,7.61771
1.02676,6.81042
1.02676,7.70701
1.02676,9.92687
1.10337,11.2789
1.10337,11.2531
1.10337,10.2122
1.02676,9.51155
1.02676,9.14261
1.02676,10.0748
1.10337,10.7835
1.10337,10.6096
1.02676,10.3094
1.02676,9.90173
1.02676,8.2774
1.02676,7.4967
1.18569,9.66595
1.18569,11.2825
1.10337,11.6411
1.02676,10.1911
0.955476,7.51317
0.88914,6.5717
0.88914,6.93276
1.02676,8.32858
1.02676,9.71472
0.955476,8.20373
0.955476,5.97543
0.955476,6.0403
1.10337,7.68712
1.10337,9.34157
1.10337,10.6567
1.10337,12.2515
1.10337,12.7429
1.10337,11.3855
1.02676,10.8651
1.02676,11.6844
1.10337,12.0942
1.10337,11.8118
1.10337,11.4338
1.02676,12.8441
1.02676,13.4
1.02676,13.217
1.02676,12.7768
0.955476,12.44
1.02676,11.2493
1.10337,9.93184
1.02676,9.77623
0.955476,9.59602
0.955476,8.88743
1.02676,8.60834
1.02676,10.1211
1.02676,11.6772
0.955476,12.1214
0.955476,11.5036
0.955476,11.398
0.955476,11.0424
0.955476,9.79323
0.955476,8.9803
0.955476,9.23572
0.955476,9.63166
1.02676,9.30617
0.955476,8.42923
0.955476,8.70312
0.955476,10.226
0.955476,10.938
0.955476,10.9815
0.955476,10.903
0.955476,10.1687
0.955476,9.10112
0.955476,9.14577
0.955476,10.0375
0.955476,9.75615
0.955476,8.83955
0.955476,8.79551
0.955476,9.32927
0.955476,8.34118
0.955476,6.60579
0.955476,6.25256
0.955476,6.60311
0.955476,6.42009
0.955476,7.0211
1.02676,10.1251
1.10337,12.7133
1.02676,11.3318
0.88914,9.40162
0.827409,12.5725
0.827409,16.1238
0.88914,14.6352
1.02676,14.5325
1.02676,14.6603
1.02676,11.8176
0.666761,9.8438
0.769963,10.4986
1.27415,9.45298
1.36921,10.103
1.36921,9.64166
1.36921,8.753
1.27415,9.34938
1.18569,10.9945
1.18569,12.2371
1.18569,12.7662
1.18569,12.0588
1.18569,10.5358
1.10337,10.5623
1.02676,11.5798
1.02676,12.3128
1.02676,11.4206
1.10337,10.352
1.18569,10.2014
1.10337,10.7944
1.10337,11.3884
1.10337,11.0481
1.02676,10.4895
1.02676,10.2985
1.10337,11.0827
1.10337,11.7223
1.10337,11.7039
1.10337,11.4385
1.10337,11.0083
1.02676,10.2274
1.02676,9.06304
1.02676,8.94199
1.02676,9.88651
1.02676,10.1176
1.02676,10.0062
1.02676,10.4262
1.02676,11.1315
1.02676,11.709
1.02676,11.1106
1.02676,10.0796
1.02676,9.81691
1.02676,9.91514
1.02676,10.1839
1.02676,10.8546
1.02676,11.6628
1.02676,12.0586
1.02676,11.4783
1.02676,10.1017
1.02676,8.63833
0.955476,7.81169
0.955476,8.31638
0.955476,8.67895
1.02676,9.36073
1.02676,9.66036
1.02676,9.29546
1.02676,9.28415
1.02676,10.1156
1.02676,10.7347
1.02676,10.4845
1.02676,9.90477
1.02676,9.68653
0.955476,9.86774
1.02676,9.71943
1.02676,9.77029
1.02676,10.4797
1.02676,11.5275
1.02676,11.6976
1.02676,10.7884
1.02676,9.97232
1.02676,10.3591
1.02676,10.9478
1.02676,10.4059
1.02676,8.9175
0.955476,9.48058
0.955476,11.109
1.02676,11.4908
1.02676,10.9615
1.02676,11.0278
1.02676,11.5976
1.10337,12.1389
1.10337,12.8566
1.10337,13.0221
1.02676,12.7057
1.02676,11.5941
1.02676,10.3712
1.02676,11.0888
1.10337,12.5891
1.10337,12.5523
1.10337,12.3302
1.10337,12.384
1.10337,12.4168
1.10337,12.8629
1.10337,13.7252
1.10337,14.0897
1.10337,14.2001
1.10337,14.2582
1.02676,13.9177
1.10337,13.4355
1.10337,13.9283
1.10337,14.5982
1.10337,14.8643
1.10337,14.6588
1.10337,14.0137
1.10337,14.2583
1.10337,14.8329
1.18569,15.2188
1.10337,14.7485
1.10337,15.0982
1.10337,15.6765
1.10337,15.6732
1.10337,14.9029
1.10337,14.5081
1.02676,14.7852
1.02676,16.0786
1.02676,17.5886
1.02676,17.6234
1.10337,17.527
1.10337,18.8864
1.10337,20.3784
1.10337,21.0528
1.10337,21.2045
1.10337,21.9178
1.10337,22.5126
1.10337,22.7739
1.10337,22.7986
1.10337,22.4993
1.10337,21.9045
1.10337,20.8227
1.10337,20.3366
1.10337,20.5843
1.10337,20.2293
1.10337,19.5696
1.10337,18.0646
1.18569,16.8799
1.10337,17.4894
1.10337,18.793
1.18569,18.5354
1.18569,16.6451
1.18569,14.4627
1.10337,12.1647
1.18569,9.57141
1.18569,8.54
1.18569,9.37438
1.10337,10.7068
1.10337,11.124
1.10337,11.2017
1.10337,11.1126
1.10337,11.4125
1.18569,11.7482
1.18569,11.9748
1.10337,12.1689
1.10337,12.3147
1.10337,12.9367
1.10337,13.6
1.10337,13.4676
1.10337,12.2638
1.10337,11.4172
1.10337,11.6236
1.10337,11.4203
1.10337,10.4142
1.10337,9.81915
1.10337,9.68678
1.10337,10.2327
1.10337,11.8482
1.10337,13.2057
1.10337,12.9147
1.10337,11.8405
1.18569,12.2749
1.10337,13.4051
1.10337,13.9318
1.10337,12.8571
1.10337,12.1134
1.10337,11.3699
1.10337,10.8456
1.02676,11.6463
1.02676,12.1359
1.02676,10.9736
1.10337,10.5789
1.10337,11.7375
1.10337,12.3881
1.10337,12.2683
1.10337,12.3634
1.02676,12.3767
1.10337,11.5246
1.10337,11.0327
1.10337,11.046
1.02676,10.8311
1.02676,9.69618
1.02676,9.6206
1.02676,9.83044
1.02676,9.2035
1.02676,9.17118
1.10337,9.70409
1.02676,10.3284
1.02676,11.7055
1.02676,11.4164
1.10337,10.853
1.10337,10.8372
1.02676,11.0873
1.02676,11.3357
1.02676,11.6616
1.02676,11.1
1.02676,9.9323
1.02676,9.61859
1.02676,9.73835
1.02676,9.89416
1.02676,10.6526
1.02676,11.3059
1.02676,11.0703
1.02676,10.3628
1.02676,10.2545
1.02676,10.1046
1.02676,9.60575
1.02676,9.92154
1.02676,10.7173
1.02676,11.4224
1.02676,11.5412
1.10337,11.4502
1.10337,12.0642
1.10337,13.6255
1.10337,14.8084
1.10337,13.9235
1.10337,11.9493
1.10337,9.79667
1.02676,8.53635
0.955476,8.2075
0.955476,7.68659
1.02676,7.41358
1.02676,8.58859
1.02676,10.122
1.02676,10.3001
1.10337,11.3818
1.10337,12.4551
1.10337,12.6589
1.02676,12.2084
1.02676,10.9925
1.02676,9.41667
1.02676,9.57748
0.955476,11.5374
1.02676,11.5462
1.02676,10.2266
1.10337,10.3659
1.10337,10.9
1.02676,11.3546
1.02676,11.765
1.10337,12.8426
1.10337,12.674
1.10337,11.6297
1.10337,10.7153
1.10337,10.5491
1.02676,11.7589
1.10337,12.8547
1.10337,13.3019
1.10337,12.7772
1.10337,11.7751
1.10337,11.7656
1.10337,13.2924
1.10337,14.559
1.10337,14.1239
1.18569,13.1081
1.10337,12.775
1.10337,12.6878
1.10337,13.0542
1.10337,13.7502
1.10337,13.3905
1.02676,12.4957
1.02676,11.9484
1.02676,11.3483
1.10337,11.8686
1.02676,12.3576
1.02676,11.724
1.02676,10.6353
1.02676,9.35701
1.10337,8.71471
1.10337,9.40919
1.10337,10.2937
1.10337,11.421
1.10337,11.8385
1.10337,11.1843
1.02676,11.3348
1.02676,11.5949
1.10337,10.953
1.10337,10.2012
1.10337,9.97443
1.02676,10.8194
1.02676,11.2763
1.10337,11.5914
1.10337,11.8867
1.02676,11.6987
1.02676,11.6459
1.02676,10.9598
1.02676,9.65692
1.10337,9.25201
1.10337,8.9957
1.10337,9.75174
1.10337,11.3089
1.10337,11.6195
1.10337,10.8822
1.02676,10.518
1.02676,11.4541
1.02676,12.1753
1.02676,11.7874
1.02676,10.7096
1.02676,9.35195
1.02676,8.79122
1.02676,9.03107
1.10337,9.91195
1.10337,11.7037
1.10337,13.3958
1.02676,13.5567
1.02676,12.3005
1.02676,11.3908
1.02676,11.7107
1.02676,11.7233
